"도형 처리 워크스테이션, 圖形處理-, Graphics Workstation, GWS",,"2차원이나 3차원의 컴퓨터 도형 처리(CG)를 능률적으로 하기 위한 기술 워크스테이션(EWS). 중앙 처리 장치(CPU)와는 독립적인 도형 묘화 시스템을 하드웨어로 탑재하고 있어서, 도형 처리 워크스테이션(GWS)에서는 방대한 시간을 필요로 하는 고도의 렌더링을 실시간으로 실현하는 것이 가능하다. 물체의 내부를 가시화하기 위해 개발되어 의학이나 과학 분야에서 많이 활용되는 볼륨 렌더링(volume rendering)이나 영화에서 많이 사용되는 특수 효과의 처리 등에는 GWS가 불가결한 장치다. 대표적인 것으로는 미국 실리콘 그래픽스사의 아이리스(IRIS) 계열과 미국 선마이크로시스템즈사의 SPARC station 계열의 GWS가 있다. 특히 IRIS 계열의 모델인 INDY는 MIPS 64비트 RISC 프로세서를 탑재하고 있어서 개인용 컴퓨터(PC)의 수십 배에 달하는 렌더링 속도를 갖는다."
"도형 처리 평판, 圖形處理平板, graphics tablet",,"표면 밑에 전자 장치가 들어 있는 플라스틱제 평판. 위치 입력 장치(pointing device)와 함께 사용되며 도해 작업은 물론 공학적 설계나 산업 디자인 응용 등에도 사용되고 있다. 위치 입력 장치를 이 평판의 표면에서 이동시키면, 그 입력 장치의 위치가 표시 장치 화면상의 커서 위치로 변환된다. 도형 처리 평판과 함께 사용되는 위치 표시 장치에는 광전 펜(light pen), 스타일러스(stylus), 퍽(puck) 등이 있다. 도형 계수화 평판(digitizing tablet)이라고도 한다."
"도형 출력 장치, 圖形出力裝置, graphic output device",,"컴퓨터에 의해 처리된 결과를 도형적인 방법을 사용하여 시각적으로 표시하는 장치. 플로터, 그래픽 터미널 등이 있다."
"도형 표시, 圖形標示, graphic display",,"컴퓨터의 출력 장치로 쓰이는 화면 표시 장치로 문자뿐만 아니라 그림도 표시할 수 있는 것. 대부분의 마이크로컴퓨터들은 도형 표시기를 갖고 있으며, 중대형 컴퓨터에서는 주로 도형 단말기를 이용하여 도시(圖示) 기능을 사용한다."
"도형 표시 제어기, 圖形標示制御器, Graphic Display Controller, GDC",,논리 장치와 도형 표시 장치 사이에 접속되어 논리 장치로부터 지령을 받아 도형 표시 장치를 동작시켜 제어하는 기기.
"도형 표시 출력, 圖形標示出力, graphic display output",,"중앙 처리 장치에서 처리한 결과를 영상 표시 장치상에 도형, 도표, 일람표 형식의 분석 데이터로 출력하는 것. 또는 광 펜을 이용하여 도형을 화면상에 출력시키는 것(X-Y 좌표점 이용)."
"도형 핵심 시스템, 圖形核心-, Graphical Kernel System, GKS",,"컴퓨터 도형 처리(CG)에 관한 국제 표준의 하나. 도형을 기술(記述), 조작, 저장 및 전송하는 표준 방법을 프로그래머에게 제공하는 인터페이스이다. 하드웨어가 아니라 응용 레벨에서 기능을 수행하고, 입력 장치와 출력 장치를 개별적으로 다루는 게 아니라 입력 장치와 출력 장치(키보드, 마우스, 모니터)를 결합하여 다룬다. 따라서 입출력 장치나 프로그램 언어에 의존하지 않는 도형의 입출력과 전송을 할 수 있다. 1978년 2차원 도형을 다루는 도형 핵심 시스템(GKS)이 ISO 7942로 국제 표준화되었으며, 그 후에 수정판인 GKS-3D가 채택되어 3차원 도형을 다룰 수 있게 확장되었다."
"독립 동기, 獨立同期, plesiochronous, independent synchronization",,디지털 통신망 내의 각국에 각각 독립된 고정도의 시계를 설치하여 기준 주파수에 대한 편차를 일정 한도 내로 허용하여 독립 동작시킴으로써 망 전체를 거의 동기에 가까운 상태로 만드는 방식. ITU-T에서는 국제 접속을 독립 동기 방식으로 하는 것을 권고하여 그 시계원(源)의 정도를 10~11로 규정하고 있다. 이와 같은 정도를 얻을 수 있는 발진원은 세슘 원자 발진기이다.
"독립 소프트웨어 벤더, 獨立, Independent Software Vendor, ISV",,"특정 하드웨어나 제조업체에 의존하지 않고도 여러 컴퓨터상에서 동작하는 애플리케이션을 개발하는 소프트웨어 벤더. 예전에는 특정 제조업체의 컴퓨터에서만 동작하는 소프트웨어가 일반적이었으나 개방 시스템화의 진전에 따라 특정 컴퓨터 제조업체에 의존하지 않는 ISV가 각광을 받게 되었다. 컴퓨터 제조업체에 따라서는 자사의 하드웨어상에서만 동작하는 소프트웨어를 개발하고 있는데, 이것은 자사의 소프트웨어 판매 촉진과 밀접한 관계가 있기 때문에 ISV를 중요한 파트너로 인정하게 되었다."
"독립 영화, 獨立映畵, Independent Film",,"상업 자본과 배급망에 의존하지 않고 창작자의 의도를 표현하여 만든 영화. 1920년대 생겨난 전위영화를 비롯하여 실험영화, 지하영화, 확대영화 등을 총망라하는 별칭으로 사용되었으나, 오늘날에는 개인이나 동호인에 의해 후원과 제작이 행해지는 모든 영화의 총칭으로 쓰인다. 일반 상업 영화는 이윤 확보를 목표로 하지만, 독립 영화는 창작자의 의도가 우선시되는 영화로, 주제와 형식, 제작방식 등이 일반 상업 영화와 차별화 된다."
"독립 전원, 獨立電源, independent source",,"회로에 전압 또는 전류를 공급하는 2단자 소자. 전압이 부하와 무관한 것을 전압원, 전류가 부하와 무관한 것을 전류원이라고 한다."
"독립 제어점, 獨立制御點, independent control point",,"레지스터의 입력 게이트와 출력 게이트를 제어점이라 하는데, 이들 중에서 서로 다른 제어 신호를 가해야 되는 제어점. 보통 하나의 레지스터에는 입력과 출력 단자에 각각 하나의 독립 제어점이 존재한다."
"독립 측파대 방식, 獨立側波帶方式, independent sideband system",,반송파 신호의 상측파대와 하측파대에 서로 다른 내용의 신호로 변조하는 방식. 중파 스테레오 방송 방식에 채용되고 있다.
"독립 측파대 전송, 獨立側波帶傳送, independent sideband transmission",,진폭 변조에서 상하의 측파대를 별도의 신호로 변조하여 전송하는 것. 보통 반송파의 일부 또는 전부를 제거하는 경우가 많다.
"독립 회선, 獨立回線, final trunk",,차위 경로로 우회될 수 없는 회선. 독립 회선의 경우 이 회선에 넘쳐흐르는 호는 손실 호가 된다. 한편 이 회선에서 넘친 호가 차위 경로에 우회되는 회로를 종속 회선라고 한다.
"독스웨어, doxware",,"개인에게 피해를 줄 수 있는 파일이나 정보를 미끼로 금전을 요구하는 악성코드. 독스웨어는 해킹한 개인정보를 온라인에 공개하는 것을 의미하는 ‘독싱(doxing)’과 이를 이용하여 금전적 이득을 취하는 ‘랜섬웨어(ransomware)’를 합친 용어이다. 일반 랜섬웨어(ransomware) 공격은 대상자의 컴퓨터 파일들을 암호화하여 금전을 요구하는 것으로 사용자는 공격자에게 대가를 지불하는 대신 컴퓨터를 포맷하여 해결할 수 있다. 그러나 독스웨어 공격은 대상자의 컴퓨터 파일들을 암호화만 하는 것이 아니라 대화 기록, 사진, 고객 정보 등 민감한 정보를 공격자의 시스템에 옮겨 공개함으로써 사용자가 자신의 컴퓨터를 포맷하는 것으로는 해결을 못하게 한다. 따라서 사용자는 공격자의 요구대로 따르게 된다."
"독싱, doxing",,"해킹한 정보를 온라인에 공개하는 행위. 독싱(doxing)은 ‘dropping docs‘(문서를 떨어뜨리다)에서 파생된 신조어로 특정인의 이름, 주소, 전화번호, 사진 등 사적인 정보를 뒷조사하여 다른 사람에게 누설하는 것을 내포한다. 특정 개인이나 조직이 주로 공격 대상이 되며, 이메일, 블로그, 온라인 게임, 누리소통망(SNS) 등에서 개인정보를 해킹한다."
"독일 표준화 기구, 獨逸標準化機構, German Institute for Standardization, DIN",,"1917년에 설립된 독일의 국가 표준 제정 기관(Deutsches Institut für Normung). 독일을 대표하여 국제 표준화 기구(ISO), 국제 전기 표준 회의(IEC) 등 국제 표준 기구와 유럽 표준 위원회(CEN), 유럽 전기 표준 회의(CENELEC) 등 유럽 표준 기구와의 창구 역할을 담당하며, ISO/IEC JTC 1에서는 SC 24, SC 25, SC 27 등 분과 위원회 간사국으로서 정보 처리 관련 국제 표준화에 기여하고 있다. DIN은 표준의 명칭으로도 잘 알려져 있다."
"독임제, 獨任制",,"행정 관청이 단독으로 의사를 결정하는 제도. 공무원 단독 책임 아래 결정되고 집행된다. 책임 소재가 명확하고 사무의 신속성, 능률성, 통일성을 확보할 수 있다는 장점이 있다. 하지만 민주적이지 못한 면이 있어 이를 보완하기 위해 자문 기관이나 심의 기관을 둔다."
"독점 배당, 獨占配當, unique allocation",,하나의 가상 기억 접근 방식(VSAM) 데이터 집합(파일)이 독점해서 사용하도록 영역이 할당되는 방식.
"독해도, 讀解度, legibility",,"팩스에서 수신 문자의 품질을 정량적으로 파악하는 척도가 되는 것으로서, 수신 문자를 수신하여 판독 가능한 문자의 비율을 백분율(%)로 표시한 것."
"돌리, Dolly",,"카메라를 피사체에 가까이 하거나 멀어지게 하는 촬영 기법. 트라이포드, 페디스털 등 바퀴가 달려 이동 가능한 카메라의 받침대를 사용하여 피사체와의 거리를 조절하여 촬영하는 기법. 카메라가 피사체에 가까이 하는 것을 돌리 인(dolly in)이라 하고, 멀어지는 것을 돌리 아웃(dolly out) 또는 돌리 백(dolly back)이라고 한다."
"돌림형 부호, -型符號, convolutional code",동의어 : 길쌈 부호,"일정 길이의 블록 단위로 이루어지는 통신의 채널 부호화에서 각 블록에서의 부호화가 해당 블록뿐만 아니라 그 이전의 블록에도 동일한 선형 관계식으로 의존하는 부호. 이에 비해 오류 정정이 해당 블록에만 의존하고 다른 블록과는 아무 관계가 없는 것은 블록 부호라고 한다. 돌림형 부호가 부호화된 계열에서 하나의 정보점의 영향을 미치는 길이를 구속 길이라고 하며, 이는 블록 부호에서의 블록 길이에 해당한다. 돌림형 부호는 ‘비터비 디코더’(Viterbi decoder)에 의해 복호화 되며, 일반적으로 블록 부호보다 부호의 오류 검출 및 정정 성능이 좋다. 우리말로는 꾜여져 펼쳐진 나무(tree) 구조의 부호 패턴을 연상하여 길쌈 부호라고도 부른다."
"돌발 공전 상승, 突發空電上昇, Sudden Enhancement Of Atmospherics, SEA",,돌발 전리층 교란으로 장파대의 공전 강도가 급격히 커지는 현상.
"돌발 상태, 突發狀態, kernel panic",,운영 체계(OS)가 이상을 검출하여 컴퓨터 시스템이 정지하는 상태.
"돌발 상황 대응 관리 서비스, 突發狀況對應管理-, Incident Reaction Management Service, IRMS",,"고속도로, 국도, 지방도 등에서 발생한 돌발 상황을 감지·확인하는 서비스. 이에 대응하여 신속하고 적절한 각종 대응 조치를 취하고 교통 정보 관제 센터와 도로 이용자에게 정보를 제공한다."
"돌발 위상 이상, 突發位相異常, Sudden Phase Anomaly, SPA",,"태양 폭발로 방출된 X선으로 인하여 급격히 전리층 D 영역의 이온화가 진행된 결과 LF(Low Frequency, 장파), VLF(Very Low Frequency, 초장파) 전파의 실효 반사 높이가 낮아져 위상이 앞서게 되는 것."
"돌발 장애, 突發障碍, sudden failure",,돌발적으로 발생하여 사전의 검사 또는 감시에 의해 미리 알 수 없는 장애. 또한 완전 장애가 되는 것을 파멸적인 장애라고 할 때도 있다.
"돌발 전리층 교란, 突發電離層攪亂, Sudden Ionospheric Disturbance, SID",,"전리층 폭풍(ionospheric storm)이라 부르는 지구 자기 변화에 의해 발생되는 파괴와는 달리, 태양 폭발(solar flares)에 의해 발생하는, 수 분에서 수 시간의 비교적 단시간으로 끝나는 파괴. 관측 방법에 따라 몇 개의 현상으로 세분된다. 단파 소실(SWF) 또는 델린저 현상(dellinger phenomenon)이라 불리는 단파 소실 현상, 장파대에서 돌발 공전 상승(SEA)이나 돌발 위상 이상(SPA) 등도 이것에 포함된다."
